CustomerID,Product,Quantity,Price,TotalAmount
1425,Laptop,5,4935,24675
1183,Laptop,7,4973,34811
1378,Laptop,1,2326,2326
1073,TV,5,1900,9500
1219,Mobile,5,4979,24895
1413,Mobile,2,3210,6420
1273,Shoes,6,3421,20526
1493,TV,5,1229,6145
1485,TV,2,3379,6758
1014,Mobile,9,1632,14688
1407,Laptop,6,3921,23526
1217,TV,4,3007,12028
1255,Shoes,4,1901,7604
1151,TV,10,1682,16820
1275,Mobile,10,4283,42830
1374,Laptop,1,2239,2239
1301,Shoes,10,2232,22320
1175,Shoes,8,4870,38960
1015,Laptop,3,4202,12606
1009,Mobile,3,1105,3315
1282,Mobile,1,1318,1318
1319,TV,8,4560,36480
1231,Laptop,3,4199,12597
1264,TV,6,4345,26070
1447,Mobile,6,3575,21450
1227,Mobile,3,1694,5082
1134,TV,5,3562,17810
1191,TV,6,3917,23502
1059,Shoes,4,3314,13256
1258,Shoes,4,588,2352
1423,Shoes,2,1567,3134
1391,Shoes,1,1948,1948
1109,TV,6,1280,7680
1465,Mobile,7,1003,7021
1387,Shoes,6,3037,18222
1423,Shoes,3,1655,4965
1498,TV,10,3296,32960
1125,Mobile,5,1779,8895
1330,Mobile,8,4927,39416
1206,TV,2,2447,4894
1095,TV,3,1692,5076
1022,TV,6,3659,21954
1359,Mobile,5,3307,16535
1332,Laptop,3,932,2796
1170,Shoes,2,1022,2044
1006,Laptop,8,1583,12664
1400,Mobile,5,3293,16465
1167,TV,2,715,1430
1135,TV,5,1747,8735
1458,Shoes,5,4738,23690
1219,Laptop,10,711,7110
1214,Mobile,7,938,6566
1008,TV,5,4067,20335
1301,Shoes,4,4482,17928
1372,TV,3,3052,9156
1004,Shoes,5,4870,24350
1044,Laptop,1,2481,2481
1468,Shoes,7,4060,28420
1342,TV,10,1208,12080
1492,Mobile,9,2370,21330
1349,TV,6,3963,23778
1149,TV,6,3834,23004
1443,Mobile,3,2196,6588
1039,Laptop,1,4170,4170
1023,Mobile,5,1691,8455
1340,Shoes,5,2586,12930
1286,TV,10,1802,18020
1435,Mobile,9,2447,22023
1475,Shoes,3,788,2364
1291,Shoes,2,763,1526
1123,Laptop,3,1241,3723
1021,TV,1,1407,1407
1122,Shoes,9,1261,11349
1456,TV,1,4122,4122
1247,Laptop,1,1016,1016
1216,Mobile,8,4844,38752
1282,Laptop,8,4432,35456
1366,TV,3,596,1788
1222,Laptop,9,997,8973
1297,TV,4,3590,14360
1120,Laptop,2,2114,4228
1014,Shoes,6,4436,26616
1475,Laptop,3,3262,9786
1421,TV,4,3341,13364
1476,TV,7,627,4389
1363,Shoes,4,1866,7464
1399,Shoes,3,1809,5427
1276,TV,7,3411,23877
1354,Laptop,6,3488,20928
1166,Laptop,6,1458,8748
1278,Laptop,7,3109,21763
1396,Shoes,9,1570,14130
1276,Mobile,1,1296,1296
1368,TV,3,1814,5442
1011,TV,2,2173,4346
1118,Mobile,5,1249,6245
1290,TV,10,572,5720
1340,Laptop,4,692,2768
1174,Mobile,3,734,2202
1365,Laptop,1,2331,2331
1187,Shoes,6,1882,11292
1233,TV,6,4024,24144
1473,Mobile,8,2361,18888
1221,Mobile,3,721,2163
1159,Mobile,9,2595,23355
1174,Shoes,8,2640,21120
1094,Laptop,3,1227,3681
1190,TV,7,1233,8631
1102,Shoes,5,4189,20945
1125,TV,7,930,6510
1125,TV,3,2947,8841
1359,Laptop,8,4279,34232
1359,Shoes,4,4076,16304
1156,Mobile,3,1963,5889
1421,Shoes,4,721,2884
1232,Mobile,9,2284,20556
1131,TV,8,4680,37440
1338,Mobile,8,4924,39392
1040,Shoes,8,3076,24608
1127,Shoes,10,4577,45770
1038,Mobile,5,2376,11880
1280,TV,8,546,4368
1057,TV,10,3218,32180
1233,Shoes,5,1974,9870
1191,TV,8,4987,39896
1095,Shoes,10,2764,27640
1154,TV,10,831,8310
1306,Laptop,4,1010,4040
1346,Shoes,6,1278,7668
1474,Laptop,6,1229,7374
1188,Mobile,10,4557,45570
1377,Shoes,6,2529,15174
1377,TV,9,1119,10071
1070,Mobile,5,4990,24950
1194,Laptop,5,1667,8335
1491,Mobile,4,3946,15784
1253,Shoes,1,647,647
1175,Laptop,8,930,7440
1173,Mobile,2,2099,4198
1091,TV,3,2312,6936
1071,TV,4,2692,10768
1142,Laptop,6,3764,22584
1455,Shoes,7,2052,14364
1369,Shoes,3,3682,11046
1379,TV,2,1169,2338
1476,Shoes,3,4924,14772
1421,Shoes,1,2788,2788
1172,Shoes,3,4760,14280
1400,TV,6,2252,13512
1199,TV,1,631,631
1232,Mobile,1,709,709
1116,Shoes,6,1000,6000
1201,TV,6,3785,22710
1275,Laptop,8,667,5336
1436,TV,9,3126,28134
1057,Mobile,2,1532,3064
1405,Mobile,1,816,816
1042,TV,7,1865,13055
1169,Shoes,5,3589,17945
1068,Mobile,10,1347,13470
1051,Laptop,6,3577,21462
1125,Laptop,4,1636,6544
1026,Mobile,10,1640,16400
1129,TV,9,3457,31113
1176,Shoes,6,1002,6012
1388,Shoes,3,1121,3363
1298,Shoes,3,4272,12816
1352,Mobile,7,1329,9303
1144,Mobile,5,859,4295
1259,TV,3,2829,8487
1267,TV,1,1617,1617
1179,TV,8,3461,27688
1105,Mobile,5,2119,10595
1372,Mobile,3,2282,6846
1022,Laptop,3,4944,14832
1275,Mobile,3,2164,6492
1475,Laptop,6,4559,27354
1031,Laptop,7,657,4599
1366,TV,2,3931,7862
1175,Shoes,7,3038,21266
1371,TV,8,3596,28768
1187,Laptop,10,739,7390
1318,Shoes,8,1250,10000
1113,TV,3,4725,14175
1286,Mobile,9,1526,13734
1359,Mobile,8,2608,20864
1070,TV,6,3076,18456
1399,Shoes,8,4645,37160
1003,Shoes,2,4418,8836
1391,Shoes,2,3186,6372
1035,Mobile,9,2213,19917
1051,Laptop,8,3551,28408
1425,Shoes,9,2477,22293
1227,Laptop,6,3066,18396
1365,Laptop,8,4057,32456
1379,TV,1,1415,1415
1008,Shoes,9,4093,36837
1209,TV,7,713,4991
1139,Laptop,4,1676,6704
1470,TV,7,539,3773
1207,Mobile,4,3157,12628
1296,Shoes,6,1377,8262
1388,TV,9,1563,14067
1080,Shoes,2,3868,7736
1470,Shoes,10,4960,49600
1396,Laptop,9,2281,20529
1410,Laptop,5,3266,16330
1428,TV,4,2538,10152
1297,TV,5,2817,14085
1059,Mobile,4,1537,6148
1391,Mobile,1,3975,3975
1381,Shoes,7,3767,26369
1238,Mobile,8,4432,35456
1441,Shoes,3,3581,10743
1155,TV,6,3531,21186
1019,Laptop,7,4977,34839
1173,Shoes,6,4848,29088
1493,Laptop,4,3506,14024
1148,Mobile,5,1268,6340
1112,Mobile,6,2960,17760
1338,Mobile,8,2095,16760
1003,TV,4,3377,13508
1407,Mobile,6,1937,11622
1213,TV,1,3228,3228
1464,TV,1,3366,3366
1362,Shoes,6,845,5070
1258,Mobile,6,2667,16002
1326,Shoes,1,2660,2660
1162,Laptop,8,4248,33984
1360,Shoes,5,3780,18900
1437,Laptop,8,1186,9488
1396,Mobile,8,2989,23912
1308,Shoes,3,1159,3477
1140,Laptop,8,4477,35816
1363,Shoes,3,4253,12759
1441,Mobile,3,2710,8130
1042,Mobile,10,2566,25660
1309,TV,6,2462,14772
1437,Shoes,1,1114,1114
1386,Shoes,5,3806,19030
1132,Mobile,7,3307,23149
1392,TV,2,4812,9624
1457,Mobile,6,2059,12354
1365,Mobile,8,3880,31040
1393,Shoes,3,4019,12057
1439,Laptop,7,728,5096
1222,Laptop,2,4536,9072
1212,Shoes,10,1973,19730
1434,Shoes,1,1609,1609
1317,Laptop,1,4183,4183
1002,TV,9,3002,27018
1477,Laptop,2,3300,6600
1219,TV,5,1325,6625
1310,Laptop,6,3378,20268
1064,Shoes,7,2445,17115
1157,TV,6,978,5868
1391,Laptop,8,4866,38928
1287,Shoes,6,697,4182
1122,Mobile,9,2085,18765
1382,Laptop,6,1747,10482
1216,Mobile,6,3142,18852
1350,Shoes,7,3430,24010
1167,Mobile,2,4749,9498
1115,Shoes,8,2779,22232
1477,Laptop,9,2271,20439
1285,Laptop,6,2710,16260
1319,Laptop,10,749,7490
1216,TV,2,1094,2188
1487,Mobile,6,1877,11262
1291,Shoes,1,1019,1019
1358,Shoes,10,505,5050
1010,Shoes,7,3721,26047
1290,Shoes,5,1941,9705
1350,Mobile,6,3378,20268
1149,Mobile,6,3296,19776
1367,TV,4,3645,14580
1360,Mobile,6,2769,16614
1442,Shoes,4,3020,12080
1118,Laptop,5,1313,6565
1040,Laptop,2,3016,6032
1105,Shoes,6,3008,18048
1191,TV,1,3021,3021
1472,Shoes,4,2450,9800
1471,TV,10,3012,30120
1187,Mobile,7,3156,22092
1087,Shoes,6,3076,18456
1150,Shoes,6,1296,7776
1250,Laptop,10,1878,18780
1174,Laptop,10,3505,35050
1106,TV,8,3233,25864
1432,Shoes,7,865,6055
1480,TV,8,3815,30520
1367,Laptop,10,4548,45480
1262,Mobile,4,4254,17016
1443,TV,1,2629,2629
1033,Mobile,6,4529,27174
1199,Laptop,4,3954,15816
1207,Laptop,4,1639,6556
1069,Shoes,6,3753,22518
1143,Mobile,6,3595,21570
1344,TV,7,2246,15722
1350,TV,4,4282,17128
1002,Laptop,3,4158,12474
1222,TV,8,1298,10384
1214,Shoes,5,623,3115
1025,Shoes,1,4268,4268
1147,Laptop,4,4583,18332
1202,Shoes,1,2131,2131
1471,TV,2,4352,8704
1488,Laptop,3,3754,11262
1145,Shoes,10,3916,39160
1289,Mobile,2,839,1678
1156,Shoes,6,2681,16086
1086,TV,2,1833,3666
1191,Laptop,1,637,637
1242,Mobile,6,2323,13938
1134,Laptop,6,1614,9684
1462,TV,5,1030,5150
1324,Shoes,8,2772,22176
1233,Mobile,9,1947,17523
1455,Laptop,8,3485,27880
1225,Mobile,10,2743,27430
1053,TV,2,2921,5842
1155,Mobile,3,3235,9705
1101,Laptop,9,561,5049
1300,Shoes,2,3234,6468
1155,Laptop,8,2384,19072
1363,Shoes,7,4902,34314
1209,Mobile,9,4238,38142
1500,TV,9,608,5472
1358,Mobile,2,2194,4388
1263,Laptop,5,3069,15345
1128,Shoes,4,4944,19776
1230,Laptop,1,4509,4509
1256,TV,6,4146,24876
1117,Shoes,9,3103,27927
1419,Laptop,9,2483,22347
1002,Laptop,10,1377,13770
1108,TV,3,2067,6201
1457,Mobile,9,2352,21168
1440,Laptop,7,3118,21826
1407,TV,10,2675,26750
1186,Mobile,4,3360,13440
1411,Mobile,1,3276,3276
1401,Laptop,8,3263,26104
1068,Mobile,3,3344,10032
1282,TV,10,4056,40560
1172,TV,7,3549,24843
1437,TV,3,2287,6861
1021,TV,5,2262,11310
1295,Laptop,9,4028,36252
1017,TV,4,3286,13144
1442,TV,5,3717,18585
1084,TV,3,4159,12477
1045,TV,3,4753,14259
1387,TV,2,4941,9882
1397,Mobile,3,4765,14295
1280,Laptop,8,800,6400
1448,TV,9,4860,43740
1133,Laptop,9,4784,43056
1047,TV,8,2502,20016
1379,Shoes,3,1089,3267
1245,Shoes,8,4784,38272
1437,Shoes,7,3685,25795
1040,TV,6,2167,13002
1428,Shoes,4,2102,8408
1203,Laptop,8,4001,32008
1207,Laptop,3,1104,3312
1434,Mobile,5,2986,14930
1086,TV,2,1253,2506
1207,Mobile,3,4847,14541
1268,Laptop,4,3926,15704
1342,TV,10,1709,17090
1049,Laptop,1,4485,4485
1084,Shoes,10,1618,16180
1486,TV,9,3254,29286
1278,Shoes,9,4693,42237
1063,Laptop,5,1891,9455
1407,Shoes,9,2899,26091
1227,Shoes,6,2270,13620
1077,Laptop,1,4663,4663
1123,Laptop,8,625,5000
1186,TV,9,3010,27090
1407,Mobile,1,4387,4387
1424,TV,5,4941,24705
1075,Shoes,10,4585,45850
1184,Shoes,6,1745,10470
1406,Shoes,3,2607,7821
1169,Laptop,6,934,5604
1281,Shoes,10,4889,48890
1124,Laptop,4,1325,5300
1482,Shoes,5,1710,8550
1059,Laptop,9,1147,10323
1083,Laptop,3,3654,10962
1351,Shoes,5,4370,21850
1245,Laptop,10,4492,44920
1118,TV,5,1499,7495
1351,Shoes,8,1803,14424
1041,Laptop,2,3389,6778
1061,Shoes,7,3062,21434
1379,Mobile,5,503,2515
1301,Laptop,10,4698,46980
1401,TV,2,831,1662
1368,Laptop,5,1704,8520
1472,TV,4,3663,14652
1349,Shoes,2,4142,8284
1370,Shoes,2,2975,5950
1279,Shoes,2,1657,3314
1396,TV,9,4853,43677
1337,TV,5,3785,18925
1012,Laptop,1,3131,3131
1474,Laptop,6,1268,7608
1443,Laptop,10,1705,17050
1208,Laptop,8,1948,15584
1407,Shoes,1,3559,3559
1205,Laptop,6,3766,22596
1472,Laptop,5,1595,7975
1373,Laptop,8,1906,15248
1241,Shoes,7,3298,23086
1110,TV,2,1367,2734
1057,TV,5,3015,15075
1359,TV,10,2250,22500
1321,Shoes,5,4348,21740
1035,Shoes,1,3208,3208
1010,TV,4,2142,8568
1064,Mobile,4,3871,15484
1291,Laptop,5,2436,12180
1427,Mobile,5,4697,23485
1353,Mobile,4,4816,19264
1251,Shoes,10,1560,15600
1123,Mobile,5,3597,17985
1034,Mobile,1,3042,3042
1248,Laptop,6,2106,12636
1029,Mobile,3,667,2001
1386,TV,10,2834,28340
1326,TV,9,4224,38016
1017,TV,9,3424,30816
1167,TV,3,2093,6279
1135,TV,9,2692,24228
1096,Laptop,9,4161,37449
1371,TV,5,3529,17645
1027,Shoes,8,1434,11472
1187,TV,7,2366,16562
1355,TV,8,4957,39656
1481,TV,6,4059,24354
1158,Mobile,3,2507,7521
1271,Mobile,7,4407,30849
1459,Mobile,9,4848,43632
1028,TV,4,3759,15036
1254,Shoes,9,1635,14715
1388,TV,6,4192,25152
1352,Mobile,2,1319,2638
1154,Mobile,6,575,3450
1169,Laptop,9,3332,29988
1267,Mobile,1,1874,1874
1477,Laptop,5,2482,12410
1104,Laptop,3,754,2262
1304,Mobile,2,4639,9278
1055,Mobile,3,3918,11754
1316,Mobile,8,3464,27712
1116,Laptop,7,4948,34636
1389,Mobile,6,1529,9174
1009,Laptop,4,4178,16712
1181,Laptop,6,1522,9132
1080,TV,4,1486,5944
1235,Mobile,6,1231,7386
1012,Shoes,7,1360,9520
1219,TV,7,2238,15666
1357,Laptop,9,3793,34137
1155,Laptop,4,4064,16256
1008,Laptop,10,1317,13170
1323,Mobile,10,4047,40470
1435,Mobile,1,3252,3252
1437,TV,7,829,5803
1117,Mobile,3,3687,11061
1449,Laptop,1,4887,4887
1343,Mobile,10,3170,31700
1438,Mobile,8,2587,20696
1052,Shoes,1,4005,4005
1474,Laptop,1,1086,1086
1389,Laptop,10,2207,22070
1492,TV,5,3530,17650
1262,Laptop,8,4467,35736
1120,TV,4,2770,11080
1103,Mobile,9,4752,42768
1081,Laptop,7,1576,11032
1124,Mobile,3,3716,11148
1172,Shoes,7,2155,15085
1057,TV,5,894,4470
1418,TV,7,4542,31794
1179,Shoes,8,2067,16536
1303,Shoes,9,3647,32823
1438,Shoes,6,4967,29802
1148,Mobile,2,2306,4612
1274,TV,9,3643,32787
1303,TV,8,1253,10024
1417,Mobile,5,4233,21165
1043,Mobile,10,4792,47920
1048,Mobile,3,755,2265
1166,TV,2,3024,6048
1003,Shoes,7,2944,20608
1344,Mobile,2,4745,9490
1222,Mobile,8,1722,13776
1069,TV,9,1402,12618
1417,TV,7,2281,15967
1228,Shoes,1,4944,4944
1393,Laptop,7,1776,12432
1002,Laptop,2,3547,7094
1061,Laptop,8,2217,17736
1369,TV,9,1077,9693
1086,TV,5,1024,5120
1187,Mobile,9,3670,33030
1436,Mobile,3,1482,4446
1265,Laptop,3,1541,4623
1477,TV,6,1815,10890
1086,TV,4,3236,12944
1198,Mobile,6,1328,7968
1476,Laptop,7,4111,28777
1284,TV,3,2648,7944
1261,Mobile,4,3551,14204
1061,TV,9,550,4950
1433,Laptop,10,1855,18550
1430,Shoes,9,2723,24507
1473,TV,9,1149,10341
1305,Shoes,4,1710,6840
1295,Laptop,10,3644,36440
1156,Laptop,2,2362,4724
1023,Mobile,10,2457,24570
1046,Shoes,4,4132,16528
1289,Shoes,5,2424,12120
1331,Shoes,6,2496,14976
1146,Laptop,2,3750,7500
1037,Mobile,6,4667,28002
1255,TV,4,4479,17916
1064,Laptop,10,2996,29960
1080,Shoes,9,648,5832
1128,Mobile,10,3321,33210
1469,Mobile,2,4516,9032
1042,Shoes,6,1535,9210
1085,Mobile,5,1385,6925
1002,TV,1,3386,3386
1188,TV,4,3185,12740
1126,TV,10,3848,38480
1327,Laptop,4,4947,19788
1063,Laptop,7,861,6027
1250,Shoes,7,2793,19551
1091,Shoes,7,4270,29890
1290,Laptop,7,3085,21595
1482,Laptop,9,4813,43317
1121,Laptop,6,4223,25338
1257,TV,1,1846,1846
1206,Shoes,3,3494,10482
1442,TV,4,1120,4480
1323,Laptop,5,1940,9700
1310,Mobile,9,3475,31275
1051,TV,3,3864,11592
1135,Mobile,5,2106,10530
1213,TV,6,4667,28002
1454,TV,9,3485,31365
1137,Shoes,3,4574,13722
1395,Laptop,3,1780,5340
1086,Mobile,6,3008,18048
1313,Laptop,4,1569,6276
1084,Mobile,6,3319,19914
1450,TV,7,623,4361
1242,Laptop,2,749,1498
1475,Mobile,3,1306,3918
1282,Laptop,9,4281,38529
1493,Shoes,10,924,9240
1006,Mobile,8,3084,24672
1031,Mobile,1,4714,4714
1073,TV,8,2087,16696
1458,Laptop,3,1116,3348
1261,Shoes,8,4929,39432
1185,Shoes,10,699,6990
1026,Shoes,5,3689,18445
1045,Laptop,10,2514,25140
1257,TV,10,3670,36700
1388,Mobile,3,4538,13614
1172,Laptop,10,3665,36650
1185,Shoes,1,2937,2937
1066,Shoes,7,2180,15260
1457,Mobile,4,1568,6272
1102,Shoes,2,1270,2540
1037,Mobile,8,3752,30016
1260,TV,9,1350,12150
1112,Shoes,5,2350,11750
1437,Laptop,9,4251,38259
1162,Mobile,6,2658,15948
1287,TV,2,3395,6790
1065,Laptop,3,3344,10032
1135,Laptop,8,4942,39536
1452,TV,9,675,6075
1475,Shoes,6,1525,9150
1261,Mobile,6,1473,8838
1337,Shoes,4,1395,5580
1068,Mobile,7,4797,33579
1068,Mobile,10,2499,24990
1038,Laptop,1,2392,2392
1174,Shoes,5,2343,11715
1066,Mobile,8,4645,37160
1049,Mobile,8,1499,11992
1459,Laptop,9,3366,30294
1161,TV,10,4117,41170
1036,Shoes,1,4466,4466
1140,Laptop,10,1916,19160
1500,Mobile,3,1218,3654
1499,TV,4,4220,16880
1322,Laptop,8,4013,32104
1421,Laptop,3,4797,14391
1335,Shoes,5,3402,17010
1125,TV,4,2384,9536
1071,Laptop,10,3528,35280
1129,Shoes,9,3412,30708
1082,Mobile,9,1005,9045
1241,Mobile,8,3533,28264
1003,TV,10,1823,18230
1189,TV,8,2455,19640
1178,Shoes,3,1728,5184
1159,TV,6,3462,20772
1149,Shoes,3,4829,14487
1106,TV,8,817,6536
1098,Mobile,10,4581,45810
1176,Laptop,9,1174,10566
1060,TV,9,1792,16128
1005,Mobile,1,1591,1591
1431,TV,6,1078,6468
1369,Mobile,1,4646,4646
1058,TV,7,1380,9660
1097,Mobile,5,4562,22810
1267,Shoes,5,2048,10240
1235,Shoes,5,1061,5305
1477,Shoes,3,2096,6288
1355,Mobile,10,1192,11920
1173,Shoes,10,1347,13470
1356,TV,7,4922,34454
1345,Mobile,8,3387,27096
1393,Mobile,8,2765,22120
1079,Shoes,7,503,3521
1301,TV,10,694,6940
1291,Laptop,5,2441,12205
1139,TV,3,4092,12276
1085,Laptop,4,1074,4296
1375,Laptop,1,3743,3743
1231,Mobile,9,744,6696
1331,Mobile,8,1994,15952
1356,Shoes,4,1718,6872
1394,Mobile,3,4987,14961
1295,Laptop,4,1921,7684
1017,Shoes,2,1195,2390
1032,Mobile,9,778,7002
1158,Shoes,1,4502,4502
1221,Shoes,8,823,6584
1397,Shoes,5,1038,5190
1225,Laptop,10,721,7210
1067,Shoes,10,2676,26760
1091,Laptop,6,2935,17610
1181,TV,4,2702,10808
1317,TV,7,1631,11417
1239,Laptop,6,1766,10596
1392,Shoes,2,4295,8590
1189,Laptop,10,1699,16990
1386,Shoes,1,4662,4662
1462,TV,3,2511,7533
1475,Mobile,10,1944,19440
1032,TV,1,4081,4081
1141,Laptop,4,560,2240
1122,Shoes,3,3312,9936
1369,Laptop,5,3413,17065
1499,Mobile,4,2176,8704
1464,Shoes,3,1128,3384
1192,Laptop,8,2663,21304
1080,Shoes,6,4905,29430
1009,Laptop,9,4336,39024
1307,TV,7,864,6048
1237,Mobile,4,4968,19872
1188,Mobile,1,930,930
1403,Shoes,3,4146,12438
1108,TV,2,1378,2756
1082,Mobile,5,3503,17515
1427,Laptop,9,3047,27423
1219,Shoes,6,2350,14100
1303,Laptop,2,1306,2612
1002,TV,4,3201,12804
1331,Shoes,3,4987,14961
1368,Shoes,8,1686,13488
1122,Laptop,10,569,5690
1079,Laptop,5,1983,9915
1117,Shoes,1,743,743
1208,Mobile,1,3709,3709
1494,Mobile,4,4451,17804
1312,Shoes,1,3510,3510
1473,TV,10,1260,12600
1237,Mobile,3,1977,5931
1178,Laptop,1,3723,3723
1296,TV,2,3432,6864
1169,Mobile,3,1100,3300
1490,Laptop,5,4751,23755
1476,Shoes,9,4884,43956
1201,TV,4,3604,14416
1321,TV,10,2411,24110
1440,Mobile,7,4539,31773
1239,Mobile,7,2404,16828
1100,TV,10,3693,36930
1144,TV,8,3333,26664
1240,TV,10,2655,26550
1223,TV,1,4470,4470
1016,Laptop,2,2426,4852
1278,Laptop,8,3879,31032
1332,Laptop,1,2443,2443
1389,Laptop,8,4722,37776
1110,Laptop,4,3967,15868
1131,Mobile,1,1008,1008
1366,TV,6,1507,9042
1156,Laptop,1,4645,4645
1442,TV,9,3289,29601
1333,Laptop,7,2424,16968
1193,TV,2,3673,7346
1030,Mobile,7,1075,7525
1146,Mobile,3,4596,13788
1478,Laptop,2,763,1526
1450,Laptop,7,1895,13265
1291,TV,4,3871,15484
1055,TV,8,3529,28232
1174,Shoes,9,1984,17856
1049,TV,6,1724,10344
1448,Laptop,2,2269,4538
1133,Laptop,6,3954,23724
1018,TV,5,4338,21690
1354,Laptop,6,3785,22710
1064,Mobile,10,2730,27300
1489,Mobile,5,509,2545
1341,Shoes,1,2747,2747
1078,TV,2,1391,2782
1352,Mobile,10,2480,24800
1266,Shoes,1,2050,2050
1400,TV,3,2647,7941
1083,Mobile,4,3088,12352
1139,Laptop,7,2358,16506
1497,Shoes,1,845,845
1341,TV,6,1741,10446
1266,Shoes,3,2369,7107
1337,Laptop,10,3252,32520
1431,Mobile,10,4116,41160
1295,TV,9,884,7956
1262,Laptop,2,2824,5648
1288,Laptop,10,4103,41030
1187,TV,8,1573,12584
1217,Mobile,7,1270,8890
1481,Laptop,4,652,2608
1224,Laptop,6,1607,9642
1266,Laptop,8,2186,17488
1400,Mobile,9,2801,25209
1202,Laptop,3,4616,13848
1382,Laptop,3,1262,3786
1195,TV,1,3734,3734
1118,TV,1,2307,2307
1105,Mobile,2,2317,4634
1005,TV,8,3516,28128
1041,Laptop,8,4907,39256
1274,TV,7,662,4634
1046,Shoes,1,3178,3178
1392,Laptop,6,3872,23232
1314,Mobile,3,3205,9615
1040,Shoes,4,3158,12632
1164,Shoes,10,4664,46640
1365,Laptop,1,2226,2226
1219,TV,1,1462,1462
1347,Laptop,7,4158,29106
1404,Laptop,4,2927,11708
1117,Shoes,10,3693,36930
1323,Mobile,5,4314,21570
1266,Shoes,2,4719,9438
1292,Laptop,2,2949,5898
1474,Mobile,7,4061,28427
1197,Laptop,5,1032,5160
1217,TV,2,2459,4918
1226,Laptop,5,3281,16405
1238,Mobile,10,1655,16550
1424,Laptop,10,3750,37500
1406,TV,5,1573,7865
1418,Mobile,5,3328,16640
1138,Laptop,4,4879,19516
1391,TV,7,4991,34937
1291,Mobile,4,3566,14264
1341,Shoes,4,2979,11916
1191,TV,1,4527,4527
1049,TV,3,4564,13692
1492,Shoes,3,3649,10947
1439,Mobile,6,2686,16116
1217,Laptop,10,3133,31330
1291,Laptop,2,626,1252
1206,Laptop,10,3827,38270
1315,Shoes,4,3818,15272
1431,TV,7,4439,31073
1317,TV,3,3905,11715
1451,Mobile,3,2351,7053
1023,Laptop,5,2846,14230
1352,Mobile,5,4038,20190
1484,Mobile,3,2289,6867
1364,TV,5,1872,9360
1453,Laptop,6,3663,21978
1321,TV,6,3210,19260
1482,Laptop,1,3565,3565
1197,Laptop,1,3960,3960
1038,Shoes,7,820,5740
1436,Laptop,1,4360,4360
1118,Laptop,8,3802,30416
1417,Laptop,2,3316,6632
1221,TV,1,1126,1126
1022,Shoes,4,1641,6564
1294,Mobile,2,3992,7984
1142,TV,8,3652,29216
1430,Mobile,3,2098,6294
1047,Laptop,10,1910,19100
1266,Laptop,1,4954,4954
1050,Shoes,2,1382,2764
1431,Shoes,3,957,2871
1074,Shoes,9,2285,20565
1089,Shoes,9,1500,13500
1315,Mobile,8,3494,27952
1188,Mobile,9,1042,9378
1114,Mobile,6,1405,8430
1266,Laptop,9,1783,16047
1087,Mobile,7,1061,7427
1016,TV,8,4823,38584
1222,Mobile,6,2853,17118
1405,Mobile,6,2848,17088
1263,Shoes,1,2896,2896
1044,Mobile,9,2029,18261
1461,Laptop,2,1720,3440
1317,Laptop,9,3819,34371
1092,Shoes,1,4326,4326
1294,Laptop,7,3501,24507
1001,Mobile,5,1248,6240
1385,Shoes,3,1115,3345
1018,Shoes,4,3793,15172
1094,Shoes,4,4817,19268
1083,Shoes,3,2612,7836
1392,Laptop,4,3637,14548
1055,Shoes,1,2261,2261
1065,Laptop,4,3239,12956
1309,Laptop,5,3764,18820
1476,TV,9,1399,12591
1398,Shoes,5,3378,16890
1169,TV,7,1995,13965
1359,TV,2,1282,2564
1168,Laptop,10,1455,14550
1037,Laptop,9,1796,16164
1440,TV,6,2314,13884
1460,Shoes,8,1535,12280
1319,Laptop,10,1128,11280
1423,TV,1,3807,3807
1351,Shoes,4,1502,6008
1041,Laptop,2,4509,9018
1088,Laptop,3,1567,4701
1249,Mobile,6,3601,21606
1079,Shoes,7,3530,24710
1307,TV,8,2069,16552
1299,Mobile,9,1686,15174
1313,Shoes,4,3924,15696
1400,TV,8,3671,29368
1496,Mobile,5,580,2900
1402,Laptop,10,1404,14040
1388,Shoes,2,1101,2202
1215,Laptop,6,1834,11004
1171,Mobile,9,1810,16290
1044,Laptop,9,1453,13077
1424,TV,2,906,1812
1270,TV,6,2126,12756
1088,Laptop,5,3463,17315
1468,Mobile,10,3198,31980
1232,TV,8,2784,22272
1021,TV,8,4080,32640
1116,Laptop,7,1584,11088
1058,TV,7,1850,12950
1431,Laptop,3,1616,4848
1398,Shoes,7,3443,24101
1382,Mobile,7,4851,33957
1159,Mobile,1,1257,1257
1048,Laptop,4,3089,12356
1095,Mobile,6,3101,18606
1168,Shoes,8,781,6248
1306,Laptop,3,3042,9126
1448,TV,7,1081,7567
1456,Laptop,4,1981,7924
1240,Mobile,5,1501,7505
1431,Shoes,4,1397,5588
1313,Shoes,5,1617,8085
1407,Laptop,10,4270,42700
1388,Shoes,5,1082,5410
1042,Shoes,8,3164,25312
1394,Shoes,7,2843,19901
1277,Shoes,10,556,5560
1197,Shoes,2,2035,4070
1476,TV,1,3872,3872
1025,Shoes,5,834,4170
1491,Laptop,5,2606,13030
1412,Mobile,5,4634,23170
1250,TV,5,933,4665
1212,Laptop,9,1409,12681
1334,TV,6,2451,14706
1473,Mobile,2,3897,7794
1070,Laptop,6,2827,16962
1487,Laptop,3,2062,6186
1363,Mobile,6,4574,27444
1125,Laptop,4,2469,9876
1041,Mobile,3,4742,14226
